id,name,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_reviews_ltm,license
7625212,"Double bed , beside dublin airport",39999760,Fingal,Private room,Ä80,1,380,13/11/2024,3.34,8,64,
7630788,"‚ù§Ô∏è Heart of the City- 5 Star Reviews, Temple Bar",262875,Dublin City,Entire home,Ä212,2,314,11/12/2024,2.84,153,62,
7642454,City Center Dublin 2,40101411,Dublin City,Private room,Ä200,2,17,07/10/2024,0.15,39,16,
7692164,Cosy apartment close to city,38331595,Dublin City,Entire home,Ä120,3,60,07/09/2024,0.53,41,4,
7781066,"Stunning Temple Bar,City Apartment2",12036741,Dublin City,Entire home,Ä95,14,462,29/11/2024,4.07,150,17,
7814088,Top Floor Double Bed in Dublin 4,41137785,Dublin City,Private room,Ä100,2,133,07/07/2024,1.17,51,7,
7880361,Comfy house not far from centre,13771877,Dublin City,Private room,Ä80,30,35,20/02/2022,0.31,155,0,
7882182,Family home near Dublin Airport,41550464,Fingal,Private room,Ä70,1,57,31/08/2024,0.51,364,5,
7892233,Comfy house easy access to centre,13771877,Dublin City,Private room,Ä40,30,42,20/11/2024,0.37,136,7,
7914345,Drimnagh - 2 Bedrooms,7069462,Dublin City,Entire home,Ä190,3,78,24/08/2024,0.69,355,9,
8003265,Martello Tower Sutton,42252601,Fingal,Entire home,Ä378,2,86,27/10/2024,0.78,294,18,
8080563,Clonsilla Dublin 15 - 5 Bedrooms,7069462,Fingal,Entire home,Ä326,2,282,16/11/2024,2.54,264,47,
8097974,Dublin City Center Apartment,42762271,Dublin City,Private room,Ä200,6,27,05/10/2023,0.27,263,0,
8196103,Most Central Riverside Hideaway,22799276,Dublin City,Entire home,Ä232,5,225,30/11/2024,2.01,75,21,
8224514,Spacious Single Bedroom,39466580,South Dublin,Private room,Ä90,1,57,15/09/2024,0.51,351,4,
8286998,central location,1838069,Dublin City,Private room,Ä75,2,625,09/12/2024,5.55,234,76,
8352687,Smithfield Stoneybatter Dublin 7,7069462,Dublin City,Entire home,Ä184,2,154,28/10/2024,1.38,357,7,
8377038,Single Room in beautiful large home,38635813,Dublin City,Private room,Ä72,2,156,17/11/2024,1.39,70,26,
8380582,Lovely home near Dun Laoghaire and sandycove,44165424,Dn Laoghaire-Rathdown,Private room,Ä45,3,97,12/09/2024,1.06,106,3,
8381293,SOUTH CITY - Comfy & Creative Home in Foodie Area,44087607,Dublin City,Private room,Ä115,2,278,24/11/2024,3.6,154,44,
8446604,2 bed Apt City Centre,44471479,Dublin City,Entire home,Ä190,6,128,18/10/2024,1.14,44,11,
8527908,Bright apartment with Aviva view,12656489,Dublin City,Private room,Ä192,1,0,,,89,0,
8550046,Large  House Georgian Quarter,44856361,Dublin City,Entire home,Ä250,30,148,01/11/2024,1.32,48,2,
8559817,‚ù§ GIRLS ONLY comfy single room North of Dublin ‚ù§,45053876,Fingal,Private room,Ä46,1,313,12/11/2024,2.8,8,27,
8643994,Easy going house close to the city,38734956,Dublin City,Private room,Ä44,3,95,19/09/2024,1.19,37,22,
8650923,Double room - hunterswood,45467883,South Dublin,Private room,Ä58,2,18,10/01/2021,0.22,90,0,
8731351,In the heart of City Centre Modern style apartment,11976922,Dublin City,Entire home,Ä165,15,64,31/10/2024,0.64,173,19,
8754292,Habitaci√≥n con vistas a la ciudad,45821297,Dublin City,Private room,Ä155,3,0,,,266,0,
8864614,1 Bedroom with King bed in refurbished townhouse,2615565,Dublin City,Private room,Ä48,16,73,02/12/2024,2.35,69,7,
9003802,"Luxury oasis, only minutes walk to city centre.",36790457,Dublin City,Entire home,Ä140,14,237,24/11/2024,2.16,229,19,
9038493,Peerless one bed Unique Apartment,27891126,Dublin City,Entire home,Ä350,3,90,06/09/2024,0.81,226,1,
9044749,Clonsilla D15 - Studio,7069462,Fingal,Entire home,Ä130,3,18,28/08/2023,0.17,90,0,
9057244,Cosy Apartment 20 minute drive to the airport,19626195,Fingal,Entire home,Ä145,7,71,30/08/2024,0.65,26,3,
9111307,"Large Luxury Architect Designed House,Sleeps 13/15",200189,Dublin City,Entire home,Ä731,2,132,22/11/2024,1.19,308,38,
9122936,Double room very spacious private shower wi-fi.,38635813,Dublin City,Private room,Ä95,2,188,27/10/2024,1.77,129,29,
9160181,Superb S/C Garden Flat in Dalkey/Killiney Villa,14050810,Dn Laoghaire-Rathdown,Entire home,Ä119,2,427,30/11/2024,3.91,239,46,
9169047,quirky cottage in Stoneybatter,4006632,Dublin City,Entire home,Ä200,1,220,04/09/2024,1.99,24,25,
9254452,Bright comfy room in a period home. 10 mins 2 city,9465902,Dublin City,Private room,Ä92,2,48,22/07/2024,0.44,77,7,
9293644,Trinity College Riverside - Dublin 2,48252225,Dublin City,Entire home,Ä170,85,47,11/05/2024,0.43,304,2,
9298254,Chic and cosy apt by Guinness Store,25682541,Dublin City,Entire home,Ä89,30,280,01/08/2024,2.53,259,3,
9326428,Waterloo 10 Stiles Court Dublin 3 single room,4592908,Dublin City,Private room,Ä54,1,296,08/09/2024,2.68,224,22,
9330840,"Beside Pier, Beach, City & Hills",48426965,Dn Laoghaire-Rathdown,Private room,Ä53,21,4,14/07/2023,0.19,85,0,
9470721,Room in apartment close to Phoenix Park,49068951,Dublin City,Private room,Ä95,3,413,25/11/2024,3.77,3,24,
9511541,double bedroom in city centre,49285632,Dublin City,Private room,Ä61,5,252,02/11/2024,2.3,77,27,
9612987,Private Room by the city centre,49735769,Dublin City,Private room,Ä100,3,45,26/09/2023,0.43,70,0,
9730671,Private secure detached flat.,47884767,Dublin City,Entire home,Ä80,1,768,08/12/2024,7,136,117,
9791712,Private 1 Bed Apartment Near City Next to TrainStn,6518465,Dublin City,Entire home,Ä145,1,104,09/12/2024,0.95,24,26,
9876106,*GREAT LOCATION*SUPER 2BED APARTMENT*FAST WIFI &TV,31284582,Dublin City,Entire home,Ä202,14,316,24/11/2024,2.88,88,15,
9892682,Stylish 3-Bed Penthouse in Silicon Docks,30561562,Dublin City,Entire home,Ä317,14,184,29/07/2024,1.72,266,10,
9901340,"Gracious period house , city centre",21376980,Dublin City,Entire home,Ä860,4,91,25/08/2024,0.88,233,3,
9919222,Cosy Apartment,50995968,Dublin City,Entire home,Ä111,2,441,25/11/2024,4.1,46,55,
10007690,Period Home in Dublin 9,51403970,Dublin City,Entire home,Ä300,2,42,24/11/2024,2.6,256,30,
10035766,"Apartment in the Heart of Dublin ,Best Location",17742485,Dublin City,Entire home,Ä167,1,43,02/12/2024,0.4,251,19,
10146203,Clonsilla Dublin 15 - 4 Bedrooms,7069462,Fingal,Entire home,Ä303,2,160,10/10/2024,1.5,338,22,
10269677,Top Apartment Georgian Quarter,44856361,Dublin City,Entire home,Ä150,22,112,19/10/2024,1.04,50,2,
10399510,"Double bedroom, modern complex by airport/DCU/city",36409148,Dublin City,Private room,Ä65,4,70,25/11/2024,0.66,56,39,
10473846,Tasteful 2 bdroom apt on Dalkey/Killiney Hill.,48519631,Dn Laoghaire-Rathdown,Entire home,Ä250,4,64,12/09/2024,0.6,83,9,
10582874,CENTRAlL DUBLiN  CITY Apartment Smithfield,28534443,Dublin City,Entire home,Ä161,3,244,25/11/2024,2.31,343,34,
10652332,Lovely family home with big garden,55009510,Dublin City,Entire home,Ä361,7,27,05/08/2023,0.26,349,0,
10676358,3 Bedroom Townhouse Close to Dublin City Centre,24012187,Dublin City,Entire home,Ä450,3,236,24/11/2024,2.28,262,47,
10698808,"Spacious, modern and perfectly located in Dublin 1",55276705,Dublin City,Entire home,Ä259,1,175,24/11/2024,6.6,261,54,
10703610,Easy Dreams,48231419,Dn Laoghaire-Rathdown,Private room,Ä80,2,165,24/11/2024,1.56,130,37,
10992300,"ROOM IN PEACEFUL, DESIGNER TOWNHOUSE",18593320,Dublin City,Private room,Ä95,4,38,09/10/2024,0.42,365,7,
11056503,Victorian House Clontarf  with Sea Views,57385503,Dublin City,Private room,Ä150,2,141,01/09/2024,1.32,189,7,
11080303,"Amazing studio - city ctr 10 min, Phoenix Pk 8 min",1557844,Dublin City,Entire home,Ä93,2,80,30/07/2024,0.76,120,1,
11131579,Victorian House Beside Sea,57385503,Dublin City,Private room,Ä95,2,218,26/10/2024,2.03,101,19,
11132012,Quiet Waterfront Apartment,1663570,Dublin City,Entire home,Ä130,21,6,01/03/2024,0.25,119,2,
11137294,Double Room En suite,57877399,Dublin City,Private room,Ä140,1,30,26/04/2024,0.28,101,2,
11197200,Double Room in Georgian house,25963264,Dublin City,Private room,Ä75,60,6,31/03/2024,0.08,152,2,
11211533,City Garden Apartment 1 Bedroom,5580678,Dublin City,Entire home,Ä180,15,89,05/10/2024,0.85,339,4,
11278756,Camden Row Period Hse (1 double bedroom) BnB only,35324357,Dublin City,Private room,Ä150,2,468,01/12/2024,4.39,188,51,
11280377,Spacious and modern king-size bedroom,44160191,South Dublin,Private room,Ä50,29,32,02/09/2024,0.3,179,2,
11310913,Central Dublin Smithfield Mkt 2 Bed,7069462,Dublin City,Entire home,Ä339,2,144,22/09/2024,1.39,277,13,
11384110,We are nice family!,59703606,Dublin City,Private room,Ä63,1,0,,,365,0,
11412823,New Modern Cosy 40sqm(430sqft) Detached Flat,59920509,Dublin City,Entire home,Ä95,21,202,12/07/2023,1.9,275,0,
11425524,Top Rated Airbnb own door 2 bed apt + free parking,23658985,Dublin City,Entire home,Ä191,21,131,20/10/2024,1.24,239,9,
11431700,Cosy Home by the Sea,9194961,Dn Laoghaire-Rathdown,Entire home,Ä260,5,0,,,19,0,
11448467,Georgian Apartment. City Center,41902728,Dublin City,Entire home,Ä220,3,253,15/08/2024,2.38,10,10,
11502727,Studio apartment  Grand Canal Dock,18801526,Dublin City,Entire home,Ä90,15,158,12/11/2023,1.49,90,0,
11642773,"Ballsbridge: City, Aircoach, Aviva, RDS all close.",23808113,Dublin City,Private room,Ä120,1,61,01/12/2024,0.59,65,27,
11651390,ZZZ Clonsilla Dublin 15,7069462,Fingal,Entire home,Ä728,3,5,03/02/2020,0.07,253,0,
11653894,Right next to the Guinness Brewery,61823992,Dublin City,Private room,Ä125,1,476,25/11/2024,4.52,54,44,
11656742,Bright airy studio apartment,18801526,Dublin City,Entire home,Ä100,15,157,27/10/2024,1.47,46,4,
11681836,Riverside Oasis near Heuston,62056299,Dublin City,Entire home,Ä266,2,25,27/10/2024,1.58,311,17,
11685691,Stone Haven  Airbnb by the Sea,42821372,Fingal,Private room,Ä80,7,74,29/09/2024,0.79,364,23,
11708439,"Charming City Centre Home, by Luas",61418339,Dublin City,Entire home,Ä206,3,66,26/08/2024,0.62,12,2,
11782221,Central Dublin Victorian Cottage,19325587,Dublin City,Entire home,Ä314,4,99,23/08/2024,0.96,83,13,
11822012,Very Central 2bed apartment fast reliable WIFI & T,31284582,Dublin City,Entire home,Ä214,14,276,03/12/2024,2.6,33,20,
11840083,2 double beds + more...a walk to city centre!,43529077,Dublin City,Entire home,Ä999,1,147,28/08/2023,1.38,87,0,
11848597,City centre apartment with an amazing view,2662844,Dublin City,Entire home,Ä105,13,104,13/11/2024,0.98,36,8,
11862066,A Modern Apartment  in Ballsbribge .,63228588,Dublin City,Entire home,Ä180,2,583,08/12/2024,5.54,309,61,
11932118,"Luxurious, low carbon, architecturally renowned",22520135,Dublin City,Entire home,Ä475,4,42,25/08/2024,0.42,5,9,
11956632,"Myra Manor, Malahide, Co Dublin",58177282,Fingal,Entire home,Ä975,2,113,12/10/2024,1.11,262,9,
12142737,CENTRAL DUBLIN SMITHFIELD MARKET BEAUTIFUL  APT 6.,28534443,Dublin City,Entire home,Ä307,3,307,08/12/2024,3.12,310,51,
12142926,SMITHFIELD DUBLIN CITY CENTRE EXTRA LARGE APT 29C.,28534443,Dublin City,Entire home,Ä340,3,339,28/11/2024,3.21,343,45,
12152425,Great Location for City Exploration great reviews!,28555551,Dublin City,Entire home,Ä310,3,15,06/09/2016,0.14,191,0,
12245664,Riverside Tranquility in Dublin!,61549391,Dublin City,Entire home,Ä180,3,113,22/10/2024,1.08,212,12,
12305028,Waterloo 10 Stiles Court Dublin 3,4592908,Dublin City,Private room,Ä60,1,426,09/12/2024,4.05,54,49,
12400367,"Trendy, Quiet Apartment in the City Center",526772,Dublin City,Entire home,Ä157,2,586,06/12/2024,5.66,227,75,
12443911,Spacious  Apt in Heart of City Ctr,856312,Dublin City,Entire home,Ä144,2,265,02/12/2024,2.54,204,33,
12459154,Private Studio Apt. in Family Home,9728629,Dn Laoghaire-Rathdown,Entire home,Ä66,2,277,01/12/2024,2.64,329,47,
12502286,cabin in the garden,27424509,Dublin City,Entire home,Ä110,1,3,24/11/2024,2.81,4,3,
12507320,Modern Wellington Quay - Temple Bar 1 Bed Apt,234243,Dublin City,Entire home,Ä213,2,202,15/11/2024,1.97,275,59,
12527344,Single in Georgian District,25963264,Dublin City,Private room,Ä70,30,19,30/06/2023,0.19,255,0,
12541660,Small Double Room En Suite,57877399,Dublin City,Private room,Ä133,1,11,09/03/2023,0.15,89,0,
12555070,"Twin Room , Shared Bathroom",57877399,Dublin City,Private room,Ä129,1,39,10/10/2024,0.42,123,3,
12643250,Monkstown Private Homestay,68668248,Dn Laoghaire-Rathdown,Private room,Ä41,1,240,27/11/2024,2.29,253,59,
12680324,XL luxury master & ensuite on private floor Rm 4,68903153,Dublin City,Private room,Ä99,2,100,17/11/2024,0.95,363,30,
12706821,"Central Dublin / Crow Street, Temple Bar, Dublin 2",42143288,Dublin City,Private room,Ä76,1,381,01/12/2024,4.23,279,75,
12748175,Close to City Centre,69337889,Dublin City,Entire home,Ä150,2,66,27/08/2023,0.83,81,0,
12778275,Cosy contemporary single room .,2170527,Dublin City,Private room,Ä55,2,110,18/11/2024,1.13,53,24,
12864489,Female only lovely bright room - Student friendly,70329094,South Dublin,Private room,Ä48,28,21,27/09/2024,0.21,70,3,
12868145,2 Bed Apartment in Georgian Dublin,56054504,Dublin City,Entire home,Ä543,5,71,21/08/2024,0.69,211,10,
12925974,2 Bed Beside Temple Bar,66948631,Dublin City,Entire home,Ä182,4,85,05/09/2024,0.81,52,2,
12929877,"Stunning, bright and cosy home",59619626,Fingal,Entire home,Ä110,2,139,27/10/2024,1.34,5,14,
12949974,Stay in The Liberties,71141656,Dublin City,Private room,Ä86,1,1,29/10/2024,0.67,250,1,
12981704,Family home in quiet neighbourhood,45141882,Dn Laoghaire-Rathdown,Entire home,Ä300,7,74,26/08/2024,0.72,175,7,
13056759,"Trendy, Tranquil & Spacious in the City Center",526772,Dublin City,Entire home,Ä210,2,583,24/11/2024,5.67,0,74,
13070848,Dublin (Ballsbridge) One-Bedroom Apartment,16702496,Dublin City,Entire home,Ä99,15,200,02/04/2024,1.93,84,1,
13071330,3 Bedroom House Drumcondra,17118877,Dublin City,Entire home,Ä650,2,24,31/08/2024,1.76,233,18,
13089327,Beautiful family home close 2 Clontarf/City Centre,72653243,Dublin City,Entire home,Ä250,3,11,07/08/2024,0.12,23,3,
13093955,Single/double/King sized/b'fast in Victorian house,44517733,Dublin City,Private room,Ä99,2,112,08/09/2024,1.09,74,7,
13097361,Your Dublin Home,72732944,Dublin City,Entire home,Ä450,3,163,29/09/2024,1.66,7,14,
13151859,"Modern Marvel in Medieval Dublin, City Centre",36790457,Dublin City,Entire home,Ä129,14,234,04/08/2024,2.26,238,12,
13164858,Luxurious 3 Bed Open Plan Townhouse in Dublin City,8116979,Dublin City,Entire home,Ä319,2,134,27/10/2024,1.3,140,50,
13274006,Enjoy the city and the sea,45353436,Fingal,Private room,Ä140,2,85,31/08/2022,0.97,178,0,
13296251,Garden view house,7012648,Dn Laoghaire-Rathdown,Entire home,Ä230,2,226,30/09/2024,2.18,359,8,
13338141,Private & relaxed en suite room -Grand Canal Docks,28453791,Dublin City,Private room,Ä85,1,225,23/11/2024,2.47,43,39,
13362878,Blackrock Penthouse with sea view close to dart,2917576,Dn Laoghaire-Rathdown,Entire home,Ä150,14,0,,,33,0,
13397033,Cosy house in the heart of Dublin's Inner City,4872909,Dublin City,Entire home,Ä211,4,35,28/11/2024,0.34,29,3,
13411072,Beautiful  comfortable  home in Monkstown.,14491255,Dn Laoghaire-Rathdown,Entire home,Ä185,7,16,30/06/2024,0.16,42,2,
13451668,Luxurious three bedroom apartment in Mews building,56054504,Dublin City,Entire home,Ä750,5,56,24/09/2024,0.7,175,7,
13501516,"Seaside Escape in Heritage Town Dalkey, Dublin",13177571,Dn Laoghaire-Rathdown,Entire home,Ä135,5,8,13/07/2024,0.99,108,8,
13546167,"Nicely renovated, 2 bedrooms near O'Connell Street",15929897,Dublin City,Entire home,Ä181,4,266,09/12/2024,2.61,52,16,
13592929,Stylish and Modern 3 Bedroom,23260110,Fingal,Entire home,Ä220,4,18,01/07/2024,0.18,102,2,
13689736,"Double Room, Private Bathroom, Near Airport",42903307,Dublin City,Private room,Ä53,1,886,08/12/2024,8.61,120,151,
13712870,"Home away from home @ ""St James's Gate""",25682541,Dublin City,Entire home,Ä93,30,253,30/09/2024,2.46,270,5,
13739315,"South Hill, Dartry",56762439,Dublin City,Entire home,Ä600,14,9,18/08/2024,0.3,46,4,
13740674,Complete 4 Bed House near Sutton/Howth,56740608,Fingal,Entire home,Ä220,14,108,19/10/2024,1.07,302,6,
13759408,EnSuite Double Room-Airport-Free Breakfast-Parking,42903307,Dublin City,Private room,Ä50,1,831,07/12/2024,8.08,146,113,
13759419,Large open plan living near tram line & Parking,37019750,Dublin City,Entire home,Ä260,3,178,06/11/2024,2.15,286,35,
13787166,"Double En-Suite Room, Near Airport, Breakfast",80984083,Dublin City,Private room,Ä51,1,785,02/12/2024,7.64,159,102,
13796842,"Cosy, contemporary home in Dublin.",2170527,Dublin City,Private room,Ä75,2,114,08/12/2024,1.13,188,9,
13797447,Quiet town house in the centre of Dublin city.,81110539,Dublin City,Entire home,Ä176,15,172,04/08/2024,1.68,202,5,
13812621,Single room with breakfast in Victorian house,44517733,Dublin City,Private room,Ä79,2,173,14/09/2024,1.69,74,18,
13813984,Cosy King Size Bedroom Ensuite with WiFi,75446314,South Dublin,Private room,Ä70,3,158,28/09/2024,1.57,310,9,
13828417,"Small twin Room,
with 2 single beds",81522507,Fingal,Private room,Ä52,1,323,04/12/2024,3.26,78,39,
13833899,Guest suites in modern family home,45833627,Dublin City,Private room,Ä75,2,142,08/12/2024,1.38,353,31,
13874327,Bright house with garden views,71635096,Dublin City,Entire home,Ä205,3,0,,,265,0,
13912902,Cozy private twin beds room in city centre,65585752,Dublin City,Private room,Ä73,1,406,24/11/2024,4,305,88,
13923173,"FAB home,15 mins walk to Temple Bar, Read reviews!",485251,Dublin City,Entire home,Ä600,3,54,08/07/2024,0.53,3,3,
13939258,"Charming terraced house, Built 1895.",23104254,Dn Laoghaire-Rathdown,Entire home,Ä285,4,66,31/08/2023,0.65,219,0,
13949040,Temple Bar Modern 1 Bedroom Apart - sleeps 4,234243,Dublin City,Entire home,Ä216,3,101,21/10/2024,1.01,273,11,
13949954,Home from Home,83037396,Fingal,Private room,Ä90,1,540,24/11/2024,5.28,148,60,
13996203,7 MINS DRIVE TO AIRPORT/5  MIN WALK SWORDS MAIN ST,83594599,Fingal,Private room,Ä63,1,622,17/11/2024,6.1,42,66,
14040519,Cosy Double Bedroom with WiFi,75446314,South Dublin,Private room,Ä60,3,128,21/11/2024,1.27,335,13,
14040711,Cosy Single Bed with WiFi,75446314,South Dublin,Private room,Ä55,3,177,22/11/2024,1.75,340,18,
14083738,Best and cozy private bedroom City Centre-Emerald,62406189,Dublin City,Private room,Ä67,2,115,24/11/2024,4.3,137,46,
14132419,Apt #1 - Unbeatable City Centre Location!,85268177,Dublin City,Entire home,Ä128,3,658,28/11/2024,6.46,167,100,
14157433,Cosy single bedroom near UCD & easy access to city,71430687,Dn Laoghaire-Rathdown,Private room,Ä88,5,144,05/10/2024,1.66,187,2,
14158442,Big double private bed room in city centre,65585752,Dublin City,Private room,Ä76,1,121,17/11/2024,1.19,304,57,
14185013,"2 Bed Sandymount Home near Aviva, 3 Arena & RDS",85959380,Dublin City,Entire home,Ä295,5,18,27/09/2024,0.18,28,4,
14190413,Perfect City Centre Apartment for solo traveller,21766320,Dublin City,Private room,Ä49,3,206,08/12/2024,2.04,0,23,
14247139,Peaceful Mews house  in Ballsbridge Dublin.,78662531,Dublin City,Entire home,Ä425,14,2,18/08/2024,0.46,72,2,
14256959,"Own Entrance Garden Suite Near RDS, Aviva & 3Arena",85959380,Dublin City,Entire home,Ä116,1,473,01/12/2024,4.72,268,94,
14257475,Detty‚Äôs Cottage.,91612149,Dublin City,Entire home,Ä92,2,65,06/12/2024,0.64,286,38,
14316826,Private room with Private Bathroom,9084049,Dublin City,Private room,Ä65,4,109,08/12/2024,1.17,229,51,
